iter	RMSE
1515	0.3306008342
1516	0.3305609986
1517	0.3305280444
1518	0.3304066531
1519	0.3303639045
1520	0.3302877267
1521	0.3302647337
1522	0.3302224825
1523	0.3301697116
1524	0.3300896782
1525	0.3300461613
1526	0.3299938962
1527	0.3298994453
1528	0.3298387497
1529	0.3298049923
1530	0.3296312226
1531	0.3295780763
1532	0.3295069106
1533	0.3294669063
1534	0.3294381468
1535	0.3294075809
1536	0.3293527239
1537	0.3292961312
1538	0.3292499532
1539	0.3291942708
1540	0.3290941864
1541	0.329030479
1542	0.3290062918
1543	0.3288994238
1544	0.3288634391
1545	0.3287660403
1546	0.3287354318
1547	0.3287079036
1548	0.328598578
1549	0.3283337837
1550	0.3282710148
1551	0.3282297391
1552	0.3281948836
1553	0.3281311851
1554	0.3280367269
1555	0.3277686743
1556	0.3277286804
1557	0.3276964494
1558	0.3276619448
1559	0.3276020417
1560	0.3275457326
1561	0.3273940647
1562	0.3273309194
1563	0.3272629923
1564	0.3272160239
1565	0.3271748868
1566	0.3270950888
1567	0.3270569764
1568	0.3270070702
1569	0.326969485
1570	0.3269289944
1571	0.3268501702
1572	0.3267950666
1573	0.3267599387
1574	0.3267043467
1575	0.3264306104
1576	0.3263892166
1577	0.326354724
1578	0.3263277046
1579	0.3262943655
1580	0.3262368665
1581	0.3261647034
1582	0.3261001347
1583	0.3260608384
1584	0.325989501
1585	0.3259492159
1586	0.3258394791
1587	0.3256068737
1588	0.3255155741
1589	0.3254884826
1590	0.3254453338
1591	0.3254128778
1592	0.3253403093
1593	0.3251937978
1594	0.3251180249
1595	0.3250494151
1596	0.3250293132
1597	0.3250008099
1598	0.324967566
1599	0.3249284875
1600	0.3247216771
1601	0.3246771175
1602	0.324629324
1603	0.3245838856
1604	0.3245611724
1605	0.324494627
1606	0.3244349221
1607	0.3243713694
1608	0.3243336702
1609	0.3242433408
1610	0.3242033243
1611	0.3241440584
1612	0.3240720323
1613	0.3240390764
1614	0.3239395714
1615	0.3239144093
1616	0.3238811681
1617	0.3238403904
1618	0.3238250074
1619	0.323721494
1620	0.323626585
1621	0.3234618706
1622	0.323369054
1623	0.3233348277
1624	0.3232289789
1625	0.323169701
1626	0.3231246371
1627	0.3230856534
1628	0.3230523046
1629	0.3228686312
1630	0.3227659455
1631	0.3227320561
1632	0.3226841337
1633	0.322389632
1634	0.322333926
1635	0.3222864592
1636	0.3222533516
1637	0.3222366775
1638	0.3221930237
1639	0.3221413135
1640	0.3220950873
1641	0.3220694483
1642	0.3220272381
1643	0.3219927307
1644	0.3219156331
1645	0.3218839443
1646	0.3218511477
1647	0.3215629959
1648	0.3215247857
1649	0.3214880719
1650	0.3214003152
1651	0.3213420295
1652	0.3212842663
1653	0.3212099377
1654	0.3211735765
1655	0.3211388174
1656	0.3210848941
1657	0.3210429194
1658	0.3208869976
1659	0.320863889
1660	0.3208288863
1661	0.3207894967
1662	0.3207522244
1663	0.3205975412
1664	0.3205642925
1665	0.320524298
1666	0.3204847439
1667	0.3204479874
1668	0.3204180946
1669	0.3203822361
1670	0.320362107
1671	0.320331345
1672	0.3202168943
1673	0.3201721188
1674	0.3201296446
1675	0.3200994953
1676	0.3200295352
1677	0.31997186
1678	0.3199050642
1679	0.3198630423
1680	0.3198257131
1681	0.3197608951
1682	0.3197176958
1683	0.3196931264
1684	0.3196102953
1685	0.3195086883
1686	0.319483246
1687	0.3194518267
1688	0.3194177744
1689	0.319375601
1690	0.3193275137
1691	0.319301247
1692	0.3192557878
1693	0.3191971741
1694	0.3190315584
1695	0.3189362967
1696	0.3189046354
1697	0.318829671
1698	0.318763128
1699	0.318723028
1700	0.3185939529
1701	0.3185691403
1702	0.3185473535
1703	0.3185243753
1704	0.3185006985
1705	0.3184513087
1706	0.3183723965
1707	0.318334774
1708	0.3183045279
1709	0.3182374072
1710	0.3181862134
1711	0.3180648084
1712	0.3180110814
1713	0.3179639833
1714	0.3179171193
1715	0.3178650119
1716	0.317822613
1717	0.3177554406
1718	0.3177239923
1719	0.3176789918
1720	0.3176594051
1721	0.3176192205
1722	0.3175870531
1723	0.31754181
1724	0.3175124258
1725	0.3174697764
1726	0.3172314837
1727	0.3171834904
1728	0.3171727448
1729	0.3171081534
1730	0.3170554105
1731	0.3170048824
1732	0.3167977051
1733	0.3167150856
1734	0.3166688718
1735	0.3164242516
1736	0.316399325
1737	0.3163592203
1738	0.3162925182
1739	0.3161293317
1740	0.3160663089
1741	0.3160199258
1742	0.3159464513
1743	0.3158966864
1744	0.3158634948
1745	0.3158119064
1746	0.3157576587
1747	0.3157008973
1748	0.3156674465
1749	0.315603129
1750	0.3155351734
1751	0.3155063849
1752	0.3154746152
1753	0.3154188965
1754	0.3153571667
1755	0.3153075604
1756	0.3152849413
1757	0.3152475013
1758	0.3152167547
1759	0.3151273513
1760	0.3150591363
1761	0.3148634431
1762	0.314828607
1763	0.3148091105
1764	0.3147695663
1765	0.3147534966
1766	0.3147241748
1767	0.3146344874
1768	0.3145520237
1769	0.3144992353
1770	0.3144679772
1771	0.3144105063
1772	0.3143446542
1773	0.3143044977
1774	0.3142862091
1775	0.3142372395
1776	0.314200904
1777	0.3141412129
1778	0.3141156905
1779	0.3140803491
1780	0.314049346
1781	0.3139879764
1782	0.3139259609
1783	0.3138606282
1784	0.3137408797
1785	0.3137090245
1786	0.3136370935
1787	0.313567487
1788	0.3135259052
1789	0.3134903096
1790	0.3134431353
1791	0.3134250361
1792	0.3133593503
1793	0.313174291
1794	0.3131511372
1795	0.313066092
1796	0.3130259112
1797	0.3130076909
1798	0.3130076909
1799	0.3129607526
1800	0.312916951
1801	0.3127843548
1802	0.3127529739
1803	0.3127069252
1804	0.312664172
1805	0.312633591
1806	0.3126057416
1807	0.3123532729
1808	0.3121847517
1809	0.3121600757
1810	0.3121095042
1811	0.3120878873
1812	0.3120614623
1813	0.3119980295
1814	0.3119619167
1815	0.3118832834
1816	0.3118383708
1817	0.3116945664
1818	0.3115214025
1819	0.3115054755
1820	0.311474236
1821	0.3114005361
1822	0.3113652027
1823	0.3113381702
1824	0.3112838677
1825	0.3112479234
1826	0.3111827178
1827	0.311150327
1828	0.310978236
1829	0.3109355062
1830	0.3109056881
1831	0.3108667571
1832	0.3108015286
1833	0.3107460201
1834	0.3106733939
1835	0.3105991171
1836	0.3105727837
1837	0.3105631807
1838	0.3104814541
1839	0.3104119536
1840	0.3103744854
1841	0.3103120845
1842	0.3101282446
1843	0.3100973767
1844	0.3100217516
1845	0.3099967284
1846	0.3098071455
1847	0.3097944062
1848	0.3097752326
1849	0.3097458783
1850	0.309690752
1851	0.3096363135
1852	0.309594146
1853	0.309433593
1854	0.3093863206
1855	0.3093391052
1856	0.3093150025
1857	0.3092516751
1858	0.3091938677
1859	0.3091510383
1860	0.3091160056
1861	0.3090817039
1862	0.3090300238
1863	0.3089649198
1864	0.3089214638
1865	0.3087858126
1866	0.3087620485
1867	0.3086756666
1868	0.3085975086
1869	0.3084984777
1870	0.3084035137
1871	0.3083744073
1872	0.3082986785
1873	0.30823146
1874	0.308200786
1875	0.3081140713
1876	0.3080916897
1877	0.3080622969
1878	0.3080197425
1879	0.3079744964
1880	0.3079267225
1881	0.3079150274
1882	0.3078511002
1883	0.3078043678
1884	0.307738144
1885	0.3077067232
1886	0.3075491603
1887	0.3075023517
1888	0.3074517386
1889	0.3074151233
1890	0.3073829256
1891	0.3073547159
1892	0.3073312958
1893	0.3073127141
1894	0.3072700982
1895	0.3072338724
1896	0.3072037522
1897	0.3070810986
1898	0.3070439782
1899	0.3069869307
1900	0.3069693155
1901	0.3068846449
1902	0.3068294012
1903	0.3067734471
1904	0.306745583
1905	0.3066993598
1906	0.3066652165
1907	0.3066318816
1908	0.3065902591
1909	0.3065628439
1910	0.3065337134
1911	0.3064264107
1912	0.306398414
1913	0.3063635363
1914	0.3063460934
1915	0.3063164424
1916	0.3062813505
1917	0.3062323392
1918	0.3061959876
1919	0.3061464989
1920	0.3059945643
1921	0.3059666197
1922	0.3059229429
1923	0.3058618959
1924	0.3058239656
1925	0.3057798153
1926	0.3056760342
1927	0.3056611989
1928	0.3056308238
1929	0.305528173
1930	0.3054863415
1931	0.3054608517
1932	0.3054307309
1933	0.3053895528
1934	0.3053629272
1935	0.3053224184
1936	0.3052657527
1937	0.3052014504
1938	0.3049813345
1939	0.3049400197
1940	0.3049044294
1941	0.3047089809
1942	0.304687961
1943	0.3046502379
1944	0.3046196321
1945	0.3045740025
1946	0.304533746
1947	0.3044959277
1948	0.3044299916
1949	0.3043898251
1950	0.3043631352
1951	0.3043366408
1952	0.3043197944
1953	0.3042709982
1954	0.3042418309
1955	0.304147193
1956	0.3041119446
1957	0.3040798753
1958	0.3040549499
1959	0.3040169815
1960	0.3039856576
1961	0.3039635628
1962	0.3038802985
1963	0.3037939533
1964	0.3037841043
1965	0.3036886371
1966	0.3035466348
1967	0.3035000521
1968	0.3034382496
1969	0.3032999465
1970	0.3032703238
1971	0.3032200499
1972	0.3031916817
1973	0.3031648087
1974	0.3031451735
1975	0.3030934167
1976	0.3030716335
1977	0.3030292383
1978	0.3029290054
1979	0.3028800351
1980	0.3028505943
1981	0.3028303637
1982	0.3028070487
1983	0.3027646326
1984	0.302715251
1985	0.3026764398
1986	0.3026458478
1987	0.3026180966
1988	0.3025743208
1989	0.3025305317
1990	0.3025018951
1991	0.3024691283
1992	0.3024490253
1993	0.3024297355
1994	0.3023993837
1995	0.3023576596
1996	0.302298822
1997	0.3022702048
1998	0.3022448475
1999	0.3022141845
2000	0.3021648998
2001	0.302142917
2002	0.3020878303
2003	0.3020628396
2004	0.302004045
2005	0.3019742391
2006	0.3018608818
2007	0.3018257858
2008	0.3017692564
2009	0.3017528178
2010	0.3017254134
2011	0.3017008006
2012	0.3016000537
2013	0.3015711714
2014	0.3015359888
2015	0.3015062677
2016	0.3014736417
2017	0.3014297227
2018	0.3014063033
2019	0.3013401519
2020	0.3012971488
2021	0.3011697564
2022	0.3011021459
2023	0.3009999359
2024	0.3009434857
2025	0.3009066618
2026	0.300777318
2027	0.3007303226
2028	0.3006866136
2029	0.3006410226
2030	0.3006239411
2031	0.3005826632
2032	0.3005624227
2033	0.3004565081
2034	0.3004278014
2035	0.3004089546
2036	0.3003599676
2037	0.3003311109
2038	0.3003073423
2039	0.300267206
2040	0.3002233306
2041	0.3001617564
2042	0.3000429365
2043	0.2999621426
2044	0.2998082697
2045	0.2997771531
2046	0.2997480746
2047	0.2997039182
2048	0.2996305738
2049	0.2995957566
2050	0.2995648882
2051	0.2995263914
2052	0.2994765625
2053	0.2994640687
2054	0.2993986063
2055	0.2993582175
2056	0.2992995979
2057	0.2992661639
2058	0.2992435694
2059	0.2992203604
2060	0.2991676338
2061	0.299120441
2062	0.2990769658
2063	0.2990344751
2064	0.2989788471
2065	0.2989365984
2066	0.2989067278
2067	0.2988624539
2068	0.2988355552
2069	0.2987818986
2070	0.2987257804
2071	0.298686636
2072	0.2986648557
2073	0.2986104864
2074	0.2985744972
2075	0.2985389666
2076	0.2983668834
2077	0.2983325611
2078	0.2983098898
2079	0.2982648031
2080	0.2980937264
2081	0.2980666545
2082	0.2980461991
2083	0.2980379163
2084	0.2980159636
2085	0.2979731034
2086	0.2979368681
2087	0.2978836644
2088	0.2978521193
2089	0.2977848698
2090	0.2977514601
2091	0.2977148851
2092	0.2976754063
2093	0.2976491319
2094	0.2976202325
2095	0.297580898
2096	0.2975482464
2097	0.2975346422
2098	0.2974808046
2099	0.2974527471
2100	0.2973556198
2101	0.2973145937
2102	0.2972779794
2103	0.2972043157
2104	0.2971707977
2105	0.2971488483
2106	0.2970098529
2107	0.2969625112
2108	0.2969267916
2109	0.2968596214
2110	0.2968388526
2111	0.2967943587
2112	0.296760828
2113	0.2965556508
2114	0.2965008869
2115	0.296473492
2116	0.2964162229
2117	0.2963654465
2118	0.2963213972
2119	0.2962653522
2120	0.2962403156
2121	0.2962091523
2122	0.296196813
2123	0.2960322401
2124	0.2959566575
2125	0.2959159274
2126	0.2958628365
2127	0.2958221291
2128	0.2957185432
2129	0.2956952223
2130	0.2956670957
2131	0.2956243261
2132	0.2955942148
2133	0.2955716671
2134	0.295549715
2135	0.2955137974
2136	0.2954831568
2137	0.2954338066
2138	0.2954127501
2139	0.2953879474
2140	0.2953653678
2141	0.295327014
2142	0.2952917645
2143	0.2952525477
2144	0.295240876
2145	0.2951524644
2146	0.2951190556
2147	0.2950764953
2148	0.2949394635
2149	0.2949114447
2150	0.2948346591
2151	0.2948054883
2152	0.2947698593
2153	0.2947207812
2154	0.2947016756
2155	0.2946702234
2156	0.2946553065
2157	0.2946217612
2158	0.2946071742
2159	0.2945847065
2160	0.2945519847
2161	0.2945141173
2162	0.2944913992
2163	0.2943979022
2164	0.2943371514
2165	0.2943049447
2166	0.2942827933
2167	0.2941187248
2168	0.2940924613
2169	0.2939407495
2170	0.2939154849
2171	0.2938498916
2172	0.2938136737
2173	0.2937708035
2174	0.2936762136
2175	0.2936366268
2176	0.2936152206
2177	0.2935993752
2178	0.2935556809
2179	0.2935306641
2180	0.2934384468
2181	0.2934082946
2182	0.2933655179
2183	0.2933116876
2184	0.2932840655
2185	0.2932559019
2186	0.293232834
2187	0.2932058412
2188	0.2931747344
2189	0.2931478107
2190	0.2931259022
2191	0.2930939997
2192	0.2930332512
2193	0.2930053198
2194	0.2929744688
2195	0.2929517828
2196	0.2929071301
2197	0.2928838884
2198	0.2927638069
2199	0.2927307843
2200	0.2926972382
2201	0.2926796372
2202	0.2926210408
2203	0.2925846592
2204	0.2925499246
2205	0.2925295314
2206	0.2924962209
2207	0.2924413522
2208	0.292402644
2209	0.292371885
2210	0.2923414623
2211	0.2923081756
2212	0.2921502795
2213	0.2921253374
2214	0.2920912903
2215	0.2920248325
2216	0.2919643971
2217	0.2919423442
2218	0.2919099463
2219	0.2918846606
2220	0.2918558905
2221	0.2918301785
2222	0.2918029979
2223	0.2917765829
2224	0.2916252877
2225	0.2915818573
2226	0.2915437032
2227	0.2915200524
2228	0.2914909498
2229	0.2914553467
2230	0.2914285792
2231	0.2913841916
2232	0.2913056621
2233	0.2912315344
2234	0.291203124
2235	0.2911759194
2236	0.2911572045
2237	0.2911185839
2238	0.2910805858
2239	0.2908864026
2240	0.2908589934
2241	0.290817461
2242	0.2907884561
2243	0.2906838866
2244	0.2906499795
2245	0.290621969
2246	0.2905970078
2247	0.2904849873
2248	0.2904626415
2249	0.2904009411
2250	0.2903738658
2251	0.2903470857
2252	0.2903218626
2253	0.2902748194
2254	0.2901965544
2255	0.2901745498
2256	0.2901355799
2257	0.2901106529
2258	0.2900895063
2259	0.2900269122
2260	0.2900013004
2261	0.2899832535
2262	0.2899723089
2263	0.2899446645
2264	0.2899179317
2265	0.2898862899
2266	0.2898490106
2267	0.2898285427
2268	0.2898087922
2269	0.2897854939
2270	0.2897513653
2271	0.2897245813
2272	0.2897079736
2273	0.289681555
2274	0.2895346158
2275	0.2894885093
2276	0.289441357
2277	0.2894126933
2278	0.2893532816
2279	0.28931944
2280	0.2892774382
2281	0.2892370695
2282	0.2891247349
2283	0.2890918169
2284	0.2890742773
2285	0.2889736706
2286	0.288937233
2287	0.2888719407
2288	0.2888308187
2289	0.2888030602
2290	0.2886575941
2291	0.2886293367
2292	0.2885975552
2293	0.2885620365
2294	0.2885310077
2295	0.2885010938
2296	0.2884508354
2297	0.2884317629
2298	0.2884072458
2299	0.2883653567
2300	0.2883310856
2301	0.2883068769
2302	0.2882741345
2303	0.2882526019
2304	0.2882343915
2305	0.288088917
2306	0.288049466
2307	0.2880174498
2308	0.2879768525
2309	0.2879546987
2310	0.2879126506
2311	0.2878807986
2312	0.287821223
2313	0.2877954905
2314	0.2877455047
2315	0.2877285659
2316	0.2876837986
2317	0.2876306259
2318	0.2875810165
2319	0.2874339598
2320	0.2873733997
2321	0.2873378741
2322	0.2873062455
2323	0.2872500676
2324	0.2872239285
2325	0.2871910028
2326	0.2871671311
2327	0.2871547295
2328	0.2870842289
2329	0.287045979
2330	0.2870054518
2331	0.2869420751
2332	0.2868768805
2333	0.2868651454
2334	0.2868478102
2335	0.2868219299
2336	0.2867854454
2337	0.286770631
2338	0.2867351492
2339	0.286700232
2340	0.286683445
2341	0.2866498781
2342	0.286628946
2343	0.2866153556
2344	0.2865761667
2345	0.2865069742
2346	0.2864894466
2347	0.2864333485
2348	0.2863916923
2349	0.286366367
2350	0.2863243476
2351	0.2862855026
2352	0.2862420969
2353	0.2862182737
2354	0.2861972426
2355	0.2861576725
2356	0.2861140065
2357	0.286092595
2358	0.286067616
2359	0.2860286691
2360	0.2860132021
2361	0.285995804
2362	0.2859495419
2363	0.2859276924
2364	0.2858878139
2365	0.2858172519
2366	0.2857615358
2367	0.2857495956
2368	0.2857377663
2369	0.2857153318
2370	0.2855670182
2371	0.2855211691
2372	0.2855047527
2373	0.2854639772
2374	0.2854361206
2375	0.2853831796
2376	0.2853528332
2377	0.2853330918
2378	0.2852643889
2379	0.2852462052
2380	0.2852082761
2381	0.2851875955
2382	0.2851495859
2383	0.2851161854
2384	0.2850878849
2385	0.2850534248
2386	0.2850246024
2387	0.2850029011
2388	0.284883946
2389	0.2848345134
2390	0.2848165688
2391	0.2847988906
2392	0.2847784835
2393	0.2847526422
2394	0.2847111669
2395	0.2846885906
2396	0.2846676778
2397	0.2846465766
2398	0.28462956
2399	0.2846072653
2400	0.2845928716
2401	0.284542128
2402	0.284506791
2403	0.284481256
2404	0.2844589829
2405	0.2844291863
2406	0.2844164833
2407	0.284287826
2408	0.2842681465
2409	0.2842476119
2410	0.2842081537
2411	0.2840713178
2412	0.2839881846
2413	0.2839652677
2414	0.2839473902
2415	0.2838723549
2416	0.2838470322
2417	0.2837997195
2418	0.2837819805
2419	0.2836252451
2420	0.2835833816
2421	0.2835398947
2422	0.2835123027
2423	0.2834900969
2424	0.2834661756
2425	0.2834337001
2426	0.2834159306
2427	0.2833890567
2428	0.2833697333
2429	0.2832895896
2430	0.2832153096
2431	0.283207776
2432	0.2831676712
2433	0.2831138836
2434	0.2830961414
2435	0.2830490215
2436	0.282923969
2437	0.2828655061
2438	0.2828382361
2439	0.2827849861
2440	0.2827514264
2441	0.2827390506
2442	0.2827129563
2443	0.2826788822
2444	0.2826651426
2445	0.2826516845
2446	0.282602808
2447	0.2825678169
2448	0.2825430758
2449	0.282484581
2450	0.282463513
2451	0.2824171248
2452	0.2823990223
2453	0.2823707118
2454	0.2823426924
2455	0.2822402082
2456	0.2822118589
2457	0.2821313153
2458	0.2820080491
2459	0.2819899204
2460	0.2819704646
2461	0.281950214
2462	0.2818900952
2463	0.2818402841
2464	0.2818179013
2465	0.2817943618
2466	0.2816886031
2467	0.2816741077
2468	0.2816462308
2469	0.281615355
2470	0.2815913866
2471	0.2815478801
2472	0.2815165361
2473	0.2814734743
2474	0.2814479608
2475	0.2814073287
2476	0.2813802162
2477	0.2813515893
2478	0.2813263044
2479	0.281294365
2480	0.2812192823
2481	0.2811820008
2482	0.2811387814
2483	0.2811296003
2484	0.2810918286
2485	0.2810782421
2486	0.2810509776
2487	0.2809668262
2488	0.2809512147
2489	0.2809421417
2490	0.2809226447
2491	0.2808626294
2492	0.2808035979
2493	0.2807814838
2494	0.2807579683
2495	0.2807146976
2496	0.2806879224
2497	0.2806609331
2498	0.2806344588
2499	0.280603776
2500	0.2805647757
2501	0.2805496214
2502	0.2804166902
2503	0.2802574855
2504	0.2802239354
2505	0.2801579524
2506	0.2801270755
2507	0.2800996079
2508	0.2800630452
2509	0.2800340982
2510	0.2799809726
2511	0.2799569844
2512	0.2799384655
2513	0.2799012124
2514	0.2798448385
2515	0.2797830652
2516	0.2797559922
2517	0.2797230912
2518	0.2797060087
2519	0.2796777189
2520	0.2796455226
2521	0.2796225117
2522	0.2796060313
2523	0.2795791779
2524	0.279558059
2525	0.2794685024
2526	0.2794120009
2527	0.2793481382
2528	0.2793189233
2529	0.2792816957
2530	0.2792247418
2531	0.2792004388
2532	0.2791675101
2533	0.2791467292
2534	0.2791166245
2535	0.2790793044
2536	0.2790586071
2537	0.2790229442
2538	0.278964438
2539	0.2789504106
2540	0.2788891514
2541	0.2788659707
2542	0.2788437165
2543	0.2788008509
2544	0.2787750351
2545	0.2787447312
2546	0.2787301505
2547	0.2786931473
2548	0.2786394179
2549	0.278619444
2550	0.2785521063
2551	0.2785355715
2552	0.2785089307
2553	0.278487023
2554	0.2784585208
2555	0.2784249335
2556	0.2783929492
2557	0.2783551446
2558	0.2783236569
2559	0.2782925016
2560	0.2782707793
2561	0.2782439768
2562	0.2781544716
2563	0.2781350139
2564	0.2781008073
2565	0.2780853319
2566	0.2780538525
2567	0.2780293535
2568	0.2780133479
2569	0.2779620346
2570	0.2779397941
2571	0.2779118138
2572	0.2778839653
2573	0.277863647
2574	0.277805544
2575	0.2777783965
2576	0.2777531205
2577	0.2777286657
2578	0.2776838011
2579	0.2776451118
2580	0.2776182842
2581	0.2775878045
2582	0.2775665592
2583	0.2775154786
2584	0.2774938702
2585	0.2774632365
2586	0.2774414441
2587	0.2774076246
2588	0.2773872579
2589	0.2773671635
2590	0.2773449541
2591	0.277315112
2592	0.277288517
2593	0.2772262742
2594	0.2771928566
2595	0.2771656916
2596	0.2771421063
2597	0.2771068801
2598	0.2770441632
2599	0.2770267048
2600	0.2769854242
2601	0.2769757801
2602	0.2768166915
2603	0.2767888273
2604	0.2767618451
2605	0.2767425091
2606	0.2767220911
2607	0.2766921824
2608	0.2766673528
2609	0.2766340088
2610	0.2765744655
2611	0.2765413824
2612	0.2765266566
2613	0.2765093066
2614	0.2764884707
2615	0.276448752
2616	0.2764041025
2617	0.2763814047
2618	0.2762459215
2619	0.2762123792
2620	0.276185028
2621	0.2761167068
2622	0.2760875109
2623	0.2760478369
2624	0.2760360902
2625	0.2760206293
2626	0.2760010745
2627	0.2759821021
2628	0.2758930125
2629	0.2758511361
2630	0.2758178981
2631	0.2757984851
2632	0.2756442457
2633	0.2756133867
2634	0.2755449492
2635	0.2754891565
2636	0.2754436688
2637	0.2754126829
2638	0.2753971531
2639	0.2753173569
2640	0.2752959775
2641	0.2752580224
2642	0.2751675768
2643	0.2751328152
2644	0.2751194148
2645	0.2751034947
2646	0.2750354015
2647	0.2749984648
2648	0.2749674742
2649	0.2749390847
2650	0.2749235671
2651	0.2748876556
2652	0.2748694031
2653	0.2748471878
2654	0.2748102885
2655	0.2747805276
2656	0.2747723587
2657	0.2747355195
2658	0.2746957208
2659	0.2746771851
2660	0.2746183882
2661	0.2745995119
2662	0.2745747112
2663	0.2744957987
2664	0.274467808
2665	0.2744321708
2666	0.2743936679
2667	0.27437152
2668	0.2743373008
2669	0.2743143579
2670	0.2742898435
2671	0.2742753064
2672	0.2742424268
2673	0.2742054611
2674	0.2741856628
2675	0.2741633596
2676	0.2741322897
2677	0.2741129789
2678	0.2740903401
2679	0.274054412
2680	0.2739989824
2681	0.2739606337
2682	0.2739280348
2683	0.273893502
2684	0.2738802328
2685	0.2738491856
2686	0.2738219801
2687	0.273796799
2688	0.2737646484
2689	0.2737200945
2690	0.2736870493
2691	0.2736627292
2692	0.2736254362
2693	0.273597955
2694	0.2735625431
2695	0.27352283
2696	0.2734971948
2697	0.2734874964
2698	0.2734691326
2699	0.2734494468
2700	0.2734152752
2701	0.2733925104
2702	0.2733729362
2703	0.2733601424
2704	0.2733194498
2705	0.2733035088
2706	0.2732561786
2707	0.2732424061
2708	0.2732150263
2709	0.2731678904
2710	0.2731195623
2711	0.2730941224
2712	0.2730752431
2713	0.273053982
2714	0.2730270989
2715	0.2730046419
2716	0.2729812233
2717	0.2729539339
2718	0.2729183453
2719	0.2729010442
2720	0.2728844907
2721	0.2728709067
2722	0.2728488685
2723	0.2728264365
2724	0.2728021508
2725	0.2727655178
2726	0.2727390601
2727	0.2727134546
2728	0.2726698324
2729	0.2726518177
2730	0.2726237161
2731	0.2726061659
2732	0.2725659064
2733	0.2725360017
2734	0.2725324694
2735	0.2724928151
2736	0.2724640469
2737	0.2724327138
2738	0.2724085574
2739	0.272379355
2740	0.2723562136
2741	0.2723241742
2742	0.2723005262
2743	0.2722746841
2744	0.2722296234
2745	0.2721771949
2746	0.2721471495
2747	0.272127863
2748	0.2720648987
2749	0.2720283148
2750	0.2720114383
2751	0.2719940842
2752	0.2719736203
2753	0.2719534857
2754	0.271932713
2755	0.271901568
2756	0.2718730663
2757	0.2718540848
2758	0.271770397
2759	0.2717255125
2760	0.2717027114
2761	0.2716842176
2762	0.2716678292
2763	0.2716422209
2764	0.2716196458
2765	0.271592732
2766	0.271573959
2767	0.271542809
2768	0.2715278596
2769	0.2714705211
2770	0.2714525638
2771	0.2714244805
2772	0.271370955
2773	0.271344352
2774	0.271312301
2775	0.2712942257
2776	0.2712643725
2777	0.2712187611
2778	0.2711893835
2779	0.2711344137
2780	0.2710569073
2781	0.271030014
2782	0.2709976218
2783	0.2709642211
2784	0.2709521879
2785	0.2709274657
2786	0.2709031909
2787	0.2708815296
2788	0.2708398135
2789	0.2708165124
2790	0.2708010456
2791	0.2707806094
2792	0.2707589255
2793	0.2706978382
2794	0.2706429432
2795	0.2705647304
2796	0.2705403093
2797	0.2704958215
2798	0.2704572323
2799	0.270433659
2800	0.2703844223
2801	0.2703707883
2802	0.2703015775
2803	0.2702614243
2804	0.2702319424
2805	0.270202427
2806	0.2700992729
2807	0.2700543194
2808	0.269972338
2809	0.2699447496
2810	0.2699144206
2811	0.2698991936
2812	0.2698818807
2813	0.2698585738
2814	0.269824523
2815	0.2697857491
2816	0.2697640174
2817	0.2697423
2818	0.2696930294
2819	0.2696288518
2820	0.2696065111
2821	0.2695869383
2822	0.2695659822
2823	0.2695354553
2824	0.2695127531
2825	0.2694971617
2826	0.2694740257
2827	0.2694544987
2828	0.2694182198
2829	0.2693889616
2830	0.2693716676
2831	0.269348241
2832	0.2692714019
2833	0.2692648807
2834	0.2692459065
2835	0.2692177517
2836	0.2691573066
2837	0.2691335513
2838	0.2690918424
2839	0.2690620804
2840	0.2690212921
2841	0.2690040821
2842	0.268977409
2843	0.2689469768
2844	0.2689346598
2845	0.2688939049
2846	0.2688002115
2847	0.2687655725
2848	0.2687417934
2849	0.268714512
2850	0.2686931951
2851	0.2686746799
2852	0.2686565755
2853	0.2685336758
2854	0.2685101441
2855	0.2684966233
2856	0.2684646048
2857	0.2684497037
2858	0.2684284124
2859	0.268367238
2860	0.2683274989
2861	0.2682189157
2862	0.268194504
2863	0.2681754541
2864	0.2680735451
2865	0.2680664768
2866	0.2680375593
2867	0.2680026694
2868	0.2679810641
2869	0.2679461234
2870	0.2679312466
2871	0.2678987108
2872	0.267864242
2873	0.2678371892
2874	0.2677699353
2875	0.2677471346
2876	0.2677347525
2877	0.2677062871
2878	0.2676834589
2879	0.2676603775
2880	0.2676296512
2881	0.2676088507
2882	0.2675698771
2883	0.267528942
2884	0.267521543
2885	0.2674867683
2886	0.2674479744
2887	0.2674156403
2888	0.267394534
2889	0.2673319019
2890	0.2672993908
2891	0.2672731711
2892	0.2672539245
2893	0.267223085
2894	0.2671710947
2895	0.2671377985
2896	0.2671173222
2897	0.2670844682
2898	0.2670602351
2899	0.2670413581
2900	0.2669672366
2901	0.2669463053
2902	0.2669310352
2903	0.2668916885
2904	0.266869504
2905	0.2668515036
2906	0.2667829663
2907	0.2667497376
2908	0.2667329687
2909	0.2667188739
2910	0.2666831926
2911	0.2666714084
2912	0.2666466608
2913	0.2666213255
2914	0.2665942556
2915	0.2665739459
2916	0.2665562531
2917	0.2665481508
2918	0.2665113625
2919	0.2664932546
2920	0.266465369
2921	0.2664251617
2922	0.2664120144
2923	0.2664024428
2924	0.2663651901
2925	0.2663299843
2926	0.2663187235
2927	0.2662974567
2928	0.2662637917
